Reading traces...
	read 1000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
Total 110886630 events and 17292344 traces
Inspecting top 20000000 IMM
Finding hot methods...
	processed 1000 events
Number of events, method name
204,net.bytebuddy.implementation.bind.MethodDelegationBinder$MethodBinding$Builder.append:453
161,net.bytebuddy.description.method.MethodDescription$AbstractBase.getGenericSignature:466
159,net.bytebuddy.implementation.Implementation$Context$Default.drain:902
150,net.bytebuddy.description.method.ParameterList$ForTokens.get:635
146,net.bytebuddy.dynamic.scaffold.TypeWriter$Default$ForCreation.create:5090
144,net.bytebuddy.description.type.TypeList$Generic$AbstractBase.accept:274
138,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Store.registerTopLevel:1102
132,net.bytebuddy.utility.CompoundList.of:81
129,net.bytebuddy.description.type.TypeList$AbstractBase.toInternalNames:85
126,net.bytebuddy.implementation.attribute.MethodAttributeAppender$ForInstrumentedMethod.apply:195
125,net.bytebuddy.matcher.CollectionItemMatcher.matches:47
125,net.bytebuddy.utility.RandomString.<clinit>:44
118,net.bytebuddy.implementation.bind.MethodDelegationBinder$Processor.bind:1088
117,net.bytebuddy.implementation.bytecode.ByteCodeAppender$Compound.<init>:133
117,net.bytebuddy.dynamic.loading.MultipleParentClassLoader$Builder.appendMostSpecific:358
117,net.bytebuddy.implementation.attribute.AnnotationAppender$ForTypeAnnotations.apply:683
114,net.bytebuddy.implementation.bytecode.collection.ArrayFactory$ArrayStackManipulation.isValid:301
112,net.bytebuddy.jar.asm.signature.SignatureWriter.visitClassType:158
112,com.github.davidmoten.rtreemulti.Iterables.toList:91
112,net.bytebuddy.implementation.bind.annotation.TargetMethodAnnotationDrivenBinder$DelegationProcessor.prepare:512
108,net.bytebuddy.description.type.TypeList$Generic$AbstractBase.asRawTypes:318
99,net.bytebuddy.implementation.bind.annotation.TargetMethodAnnotationDrivenBinder.compile:77
94,rx.internal.util.SubscriptionList.add:71
93,net.bytebuddy.jar.asm.Type.getDescriptor:525
90,net.bytebuddy.jar.asm.Type.getMethodDescriptor:571
87,com.github.davidmoten.rtreemulti.internal.util.BoundedPriorityQueue.add:63
84,net.bytebuddy.description.type.TypeDescription$AbstractBase$OfSimpleType.getDescriptor:7961
78,net.bytebuddy.implementation.bind.annotation.AllArguments$Binder.bind:150
78,net.bytebuddy.description.method.ParameterList$AbstractBase.hasExplicitMetaData:84
72,net.bytebuddy.jar.asm.signature.SignatureWriter.visitReturnType:124
72,net.bytebuddy.description.method.MethodDescription$Token.asSignatureToken:1928
72,net.bytebuddy.implementation.bytecode.collection.ArrayFactory$ArrayStackManipulation.apply:313
71,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Store.inject:1145
70,net.bytebuddy.dynamic.loading.ClassInjector$AbstractBase.inject:108
70,com.github.davidmoten.rtreemulti.RTreeTest.testStandardRTreeSearch:597
70,com.github.davidmoten.rtreemulti.RTreeTest.testStandardRTreeSearch2:616
65,net.bytebuddy.implementation.Implementation$Target$AbstractBase.invokeDefault:391
63,net.bytebuddy.implementation.Implementation$Context$Default$CacheValueField.<init>:956
60,net.bytebuddy.implementation.attribute.AnnotationAppender$ForTypeAnnotations.ofTypeVariable:578
58,net.bytebuddy.description.type.TypeDescription$AbstractBase.getGenericSignature:7585
58,net.bytebuddy.implementation.attribute.TypeAttributeAppender$ForInstrumentedType.apply:77
56,net.bytebuddy.jar.asm.signature.SignatureWriter.visitEnd:204
56,com.github.davidmoten.rtreemulti.RTree.nearest:770
56,net.bytebuddy.dynamic.Transformer$Compound.transform:644
56,net.bytebuddy.implementation.attribute.MethodAttributeAppender$Compound.apply:463
54,net.bytebuddy.dynamic.scaffold.TypeWriter$MethodPool$Record$AccessBridgeWrapper.of:1226
54,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Harmonized.extend:972
48,net.bytebuddy.dynamic.scaffold.FieldLocator$ForClassHierarchy.locate:323
47,net.bytebuddy.NamingStrategy$SuffixingRandom.name:199
45,net.bytebuddy.dynamic.scaffold.TypeWriter$MethodPool$Record$ForDefinedMethod.apply:592
43,net.bytebuddy.implementation.bytecode.ByteCodeAppender$Compound.apply:149
42,net.bytebuddy.implementation.MethodDelegation$ImplementationDelegate$ForStaticMethod.of:882
42,net.bytebuddy.description.method.ParameterList$AbstractBase.asTokenList:96
42,rx.internal.operators.OnSubscribeFromIterable.call:51
41,net.bytebuddy.description.type.TypeDescription$ForLoadedType.<clinit>:0
40,net.bytebuddy.description.type.TypeDescription$Generic$OfNonGenericType$ForLoadedType.<clinit>:3788
39,net.bytebuddy.implementation.bytecode.constant.MethodConstant.typeConstantsFor:101
39,net.bytebuddy.dynamic.scaffold.FieldRegistry$Default.compile:130
39,net.bytebuddy.implementation.attribute.AnnotationAppender$ForTypeAnnotations.onNonGenericType:661
38,net.bytebuddy.description.annotation.AnnotationList$AbstractBase.ofType:126
36,net.bytebuddy.implementation.auxiliary.MethodCallProxy$MethodCall$Appender.apply:383
36,net.bytebuddy.implementation.auxiliary.MethodCallProxy.make:154
36,net.bytebuddy.pool.TypePool$AbstractBase.<clinit>:0
35,net.bytebuddy.dynamic.loading.ClassInjector$UsingReflection.injectRaw:209
34,net.bytebuddy.dynamic.DynamicType$Builder$AbstractBase$Adapter$OptionalMethodMatchAdapter.interfaceType:5118
33,net.bytebuddy.implementation.bind.MethodDelegationBinder$AmbiguityResolver$Compound.<init>:964
33,net.bytebuddy.description.type.TypeDescription$AbstractBase.isAssignable:7410
31,net.bytebuddy.dynamic.DynamicType$Default.getLoadedTypeInitializers:5307
31,net.bytebuddy.dynamic.DynamicType$Default.getAllTypes:5295
30,com.github.davidmoten.guavamini.Iterators.addAll:27
30,net.bytebuddy.description.ByteCodeElement$Token$TokenList.accept:174
30,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default.doAnalyze:629
29,net.bytebuddy.dynamic.TypeResolutionStrategy$Passive.initialize:100
29,net.bytebuddy.dynamic.loading.MultipleParentClassLoader$Builder.appendMostSpecific:332
29,net.bytebuddy.dynamic.scaffold.FieldRegistry$Default$Compiled.target:253
28,com.github.davidmoten.rtreemulti.RTree.delete:507
27,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Store.combineWith:1123
24,net.bytebuddy.description.type.TypeList$Generic$AbstractBase.asTokenList:285
24,net.bytebuddy.dynamic.DynamicType$Builder$MethodDefinition$ParameterDefinition$Initial$AbstractBase.withParameters:2774
24,net.bytebuddy.jar.asm.ByteVector.putByteArray:339
23,com.github.davidmoten.rtreemulti.RTreeTest.testPerformanceAndEntriesCount:154
23,org.davidmoten.kool.internal.operators.stream.Count.get:17
22,net.bytebuddy.jar.asm.signature.SignatureWriter.visitBaseType:140
22,rx.observers.TestSubscriber.onNext:276
22,net.bytebuddy.implementation.Implementation$Context$Default$AccessorMethod.<init>:1128
22,net.bytebuddy.implementation.auxiliary.AuxiliaryType$NamingStrategy$SuffixingRandom.name:103
21,net.bytebuddy.implementation.Implementation$Context$Default.cache:880
20,net.bytebuddy.utility.CompoundList.of:43
20,net.bytebuddy.utility.CompoundList.of:62
17,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default.compile:566
16,net.bytebuddy.dynamic.scaffold.FieldRegistry$Default.prepend:120
16,net.bytebuddy.description.type.TypeDefinition$SuperClassIterator.next:308
16,net.bytebuddy.implementation.auxiliary.MethodCallProxy$ConstructorCall$Appender.apply:294
15,net.bytebuddy.dynamic.scaffold.subclass.ConstructorStrategy$Default.extractConstructors:196
15,net.bytebuddy.matcher.ElementMatchers.anyOf:349
15,net.bytebuddy.implementation.bytecode.member.MethodVariableAccess$MethodLoading.apply:237
15,net.bytebuddy.jar.asm.Type.getConstructorDescriptor:537
15,net.bytebuddy.jar.asm.ByteVector.enlarge:355
14,net.bytebuddy.dynamic.Transformer$Compound.<init>:630
14,net.bytebuddy.implementation.attribute.MethodAttributeAppender$Factory$Compound.<init>:113
14,net.bytebuddy.dynamic.scaffold.subclass.SubclassDynamicTypeBuilder.applyConstructorStrategy:235
14,com.github.davidmoten.rtreemulti.Visualizer.getNodeDepthsSortedByDepth:67
14,net.bytebuddy.matcher.CollectionOneToOneMatcher.matches:54
13,com.github.davidmoten.rtreemulti.RTree.delete:522
13,net.bytebuddy.matcher.LatentMatcher$Disjunction.resolve:306
13,com.github.davidmoten.rtreemulti.RTreeTest$2.leaf:777
12,net.bytebuddy.jar.asm.signature.SignatureWriter.visitParameterType:114
12,net.bytebuddy.implementation.attribute.FieldAttributeAppender$ForInstrumentedField.apply:144
12,net.bytebuddy.implementation.bind.MethodDelegationBinder$AmbiguityResolver$Compound.resolve:978
11,com.github.davidmoten.rtreemulti.NodePosition.toString:36
10,net.bytebuddy.implementation.FieldAccessor$FieldNameExtractor$ForBeanProperty.resolve:344
10,com.github.davidmoten.rtreemulti.Iterables.isEmpty:99
10,net.bytebuddy.implementation.auxiliary.MethodCallProxy.fieldName:145
10,net.bytebuddy.implementation.auxiliary.MethodCallProxy.extractFields:127
10,com.github.davidmoten.rtreemulti.internal.util.BoundedPriorityQueue.asOrderedList:87
9,com.github.davidmoten.guavamini.Preconditions.checkArgument:25
9,net.bytebuddy.description.method.MethodList$AbstractBase.asTokenList:68
9,net.bytebuddy.implementation.attribute.MethodAttributeAppender$Factory$Compound.make:127
9,net.bytebuddy.matcher.ElementMatchers.erasures:605
9,net.bytebuddy.implementation.attribute.MethodAttributeAppender$Compound.<init>:449
9,net.bytebuddy.TypeCache$SimpleKey.<init>:419
9,net.bytebuddy.matcher.CollectionErasureMatcher.matches:51
9,org.davidmoten.kool.internal.operators.stream.Take$1.next:35
8,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default.analyze:594
6,net.bytebuddy.implementation.Implementation$Context$Default.getAuxiliaryTypes:873
6,net.bytebuddy.dynamic.scaffold.MethodRegistry$Default$Compiled.getInstrumentedMethods:989
5,com.github.davidmoten.rtreemulti.SplitterRStarTest.testGetPairs:20
5,com.github.davidmoten.rtreemulti.RTreeTest.testVisualizerWithGreekData:489
4,com.github.davidmoten.rtreemulti.RTreeTest.testSearchEmptyTreeIteratorNextThrows:72
4,net.bytebuddy.dynamic.scaffold.MethodGraph$Simple.listNodes:1829
4,net.bytebuddy.implementation.Implementation$Context$Default.registerAccessorFor:825
4,net.bytebuddy.implementation.auxiliary.MethodCallProxy$PrecomputedMethodGraph.<init>:192
4,net.bytebuddy.implementation.Implementation$Context$Default.register:861
3,com.github.davidmoten.guavamini.Preconditions.checkNotNull:14
3,org.davidmoten.kool.internal.operators.stream.Take$1.hasNext:30
2,com.github.davidmoten.guavamini.Preconditions.checkArgument:20
2,com.github.davidmoten.rtreemulti.RTreeTest.testIterableDeletion:241
2,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Store$Graph.listNodes:1721
2,com.github.davidmoten.rtreemulti.Node$MockitoMock$1170193051$auxiliary$cQcL1MJv.<clinit>:0
1,net.bytebuddy.description.method.ParameterList$ForLoadedExecutable$Dispatcher$ForJava8CapableVm.<clinit>:0
1,net.bytebuddy.description.method.ParameterDescription$ForLoadedParameter$Dispatcher$ForJava8CapableVm.<clinit>:0
1,net.bytebuddy.description.type.TypeDescription$Generic$AnnotationReader$Dispatcher.<clinit>:2410
1,net.bytebuddy.description.type.TypeDescription$Generic$AnnotationReader$Delegator.<clinit>:3146
