Reading traces...
	read 1000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
Total 112129882 events and 17471744 traces
Inspecting top 20000000 IMM
Finding hot methods...
	processed 1000 events
Number of events, method name
132,net.bytebuddy.utility.CompoundList.of:81
129,net.bytebuddy.description.type.TypeList$AbstractBase.toInternalNames:85
126,net.bytebuddy.implementation.attribute.MethodAttributeAppender$ForInstrumentedMethod.apply:195
125,net.bytebuddy.matcher.CollectionItemMatcher.matches:47
125,net.bytebuddy.utility.RandomString.<clinit>:44
118,net.bytebuddy.implementation.bind.MethodDelegationBinder$Processor.bind:1088
117,net.bytebuddy.implementation.bytecode.ByteCodeAppender$Compound.<init>:133
117,net.bytebuddy.dynamic.loading.MultipleParentClassLoader$Builder.appendMostSpecific:358
117,net.bytebuddy.implementation.attribute.AnnotationAppender$ForTypeAnnotations.apply:683
114,net.bytebuddy.implementation.bytecode.collection.ArrayFactory$ArrayStackManipulation.isValid:301
112,com.github.davidmoten.rtreemulti.Iterables.toList:91
112,net.bytebuddy.jar.asm.signature.SignatureWriter.visitClassType:158
112,net.bytebuddy.implementation.bind.annotation.TargetMethodAnnotationDrivenBinder$DelegationProcessor.prepare:512
108,net.bytebuddy.description.type.TypeList$Generic$AbstractBase.asRawTypes:318
99,net.bytebuddy.implementation.bind.annotation.TargetMethodAnnotationDrivenBinder.compile:77
94,rx.internal.util.SubscriptionList.add:71
93,net.bytebuddy.jar.asm.Type.getDescriptor:525
90,net.bytebuddy.jar.asm.Type.getMethodDescriptor:571
87,com.github.davidmoten.rtreemulti.internal.util.BoundedPriorityQueue.add:63
84,net.bytebuddy.description.type.TypeDescription$AbstractBase$OfSimpleType.getDescriptor:7961
78,net.bytebuddy.implementation.bind.annotation.AllArguments$Binder.bind:150
78,net.bytebuddy.description.method.ParameterList$AbstractBase.hasExplicitMetaData:84
72,net.bytebuddy.jar.asm.signature.SignatureWriter.visitReturnType:124
72,net.bytebuddy.description.method.MethodDescription$Token.asSignatureToken:1928
72,net.bytebuddy.implementation.bytecode.collection.ArrayFactory$ArrayStackManipulation.apply:313
71,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Store.inject:1145
70,net.bytebuddy.dynamic.loading.ClassInjector$AbstractBase.inject:108
70,com.github.davidmoten.rtreemulti.RTreeTest.testStandardRTreeSearch2:601
70,com.github.davidmoten.rtreemulti.RTreeTest.testStandardRTreeSearch:582
