Reading traces...
	read 1000 traces
	read 2000 traces
	read 3000 traces
	read 4000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
	processed 2000 traces
	processed 3000 traces
	processed 4000 traces
Total 411960584 events and 151245 traces
Inspecting top 200000 IMM
Finding hot methods...
	processed 1000 events
	processed 2000 events
	processed 3000 events
Number of events, method name
744,net.bytebuddy.implementation.bind.annotation.AllArguments$Binder.bind:193
720,org.reflections.Reflections.getClassFile:231
720,org.reflections.util.JavassistHelper.getAnnotations:67
720,org.reflections.scanners.Scanners$2.scan:68
714,net.bytebuddy.description.type.TypeDescription$AbstractBase$OfSimpleType.getDescriptor:8376
708,net.bytebuddy.description.method.MethodDescription$Token.asSignatureToken:1999
680,net.bytebuddy.implementation.bytecode.collection.ArrayFactory$ArrayStackManipulation.apply:306
650,net.bytebuddy.implementation.Implementation$Target$AbstractBase.invokeDefault:414
633,net.bytebuddy.description.method.ParameterList$AbstractBase.hasExplicitMetaData:82
599,org.asteriskjava.util.ReflectionUtil.loadClasses:269
598,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Store.inject:1228
540,net.bytebuddy.implementation.Implementation$Context$Default$CacheValueField.<init>:1279
521,javassist.bytecode.ClassFile.addAttribute:769
516,net.bytebuddy.jar.asm.signature.SignatureWriter.visitReturnType:130
509,org.asteriskjava.fastagi.internal.AgiRequestImpl.buildMap:107
505,ch.qos.logback.core.model.processor.ChainedModelFilter.decide:43
495,net.bytebuddy.implementation.attribute.AnnotationAppender$ForTypeAnnotations.ofTypeVariable:635
486,org.asteriskjava.util.internal.streamreader.FastScannerNl.next:44
480,net.bytebuddy.implementation.attribute.MethodAttributeAppender$Compound.apply:483
480,net.bytebuddy.dynamic.Transformer$Compound.transform:648
476,net.bytebuddy.dynamic.loading.ClassInjector$AbstractBase.inject:114
460,org.asteriskjava.manager.internal.EventBuilderImpl.registerEventClass:66
437,net.bytebuddy.description.type.TypeDescription$AbstractBase.getGenericSignature:7933
437,net.bytebuddy.implementation.attribute.TypeAttributeAppender$ForInstrumentedType.apply:77
416,net.bytebuddy.jar.asm.signature.SignatureWriter.visitEnd:211
414,net.bytebuddy.TypeCache$SimpleKey.<init>:453
408,net.bytebuddy.dynamic.scaffold.TypeWriter$MethodPool$Record$AccessBridgeWrapper.of:1248
405,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Harmonized.extend:1055
397,org.asteriskjava.fastagi.internal.AgiReplyImpl.parseAttributes:185
390,net.bytebuddy.dynamic.scaffold.FieldLocator$ForClassHierarchy.locate:323
387,net.bytebuddy.description.method.ParameterList$AbstractBase.asTokenList:94
376,net.bytebuddy.implementation.bind.annotation.TargetMethodAnnotationDrivenBinder$DelegationProcessor.of:507
