Reading traces...
	read 1000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
Total 374642329 events and 96172500 traces
Inspecting top 200 IMM
Finding hot methods...
	processed 1000 events
Number of events, method name
56,cucumber.deps.com.thoughtworks.xstream.mapper.DefaultImplementationsMapper.addDefaultImplementation:53
55,gherkin.deps.com.google.gson.stream.JsonReader.nextString:1006
45,org.util.combinatorial.FactorialPermutationTest.testCombinations:65
38,gherkin.deps.com.google.gson.Gson.<init>:110
35,gherkin.lexer.En.unindent:940
34,gherkin.formatter.AnsiFormats$1.<init>:10
33,cucumber.deps.com.thoughtworks.xstream.core.util.OrderRetainingMap.put:50
32,cucumber.runtime.io.FileResourceIterator$FileIterator.hasNext:72
31,gherkin.formatter.model.Examples$Builder.row:34
30,cucumber.deps.com.thoughtworks.xstream.mapper.ImmutableTypesMapper.addImmutableType:32
28,cucumber.runtime.model.CucumberExamples.createExampleScenarios:23
28,cucumber.runtime.Stats.addScenario:157
27,cucumber.runtime.io.FileResourceIterator$FileIterator.next:61
24,cucumber.deps.com.thoughtworks.xstream.core.JVM.<clinit>:50
24,cucumber.runtime.model.CucumberExamples.tagsAndInheritedTags:34
24,gherkin.formatter.ansi.AnsiEscapes.appendTo:41
22,cucumber.runtime.formatter.PluginFactory$1.<init>:53
21,cucumber.runtime.Reflections.instantiateSubclasses:27
21,cucumber.runtime.junit.ScenarioOutlineRunner.buildRunners:27
21,cucumber.runtime.RuntimeOptions.getPlugins:243
21,cucumber.runtime.junit.ExamplesRunner.getName:42
21,org.poker.api.core.CardTest.testEqualsOtherObjects:91
21,cucumber.runtime.java.MethodScanner.scan:33
21,gherkin.parser.FormatterListener$Stash.examplesId:55
18,cucumber.runtime.junit.ScenarioOutlineRunner.getDescription:41
18,cucumber.deps.com.thoughtworks.xstream.converters.reflection.SunUnsafeReflectionProvider.getFieldOffset:102
17,cucumber.deps.com.thoughtworks.xstream.core.util.PresortedMap.keySet:58
17,cucumber.runtime.RuntimeOptions.parse:101
14,cucumber.runtime.io.DelegatingResourceIteratorFactory.createIterator:43
14,cucumber.runtime.Stats.printSubCount:79
14,org.picocontainer.paranamer.BytecodeReadingParanamer$1.<init>:57
12,gherkin.deps.com.google.gson.internal.Excluder.excludeClass:192
11,gherkin.parser.StateMachineReader.row:57
11,cucumber.runtime.java.JavaBackend.loadGlue:84
10,cucumber.runtime.model.CucumberFeature.load:48
10,cucumber.runtime.io.FileResourceIterator.next:30
9,cucumber.deps.com.thoughtworks.xstream.core.util.OrderRetainingMap.putAll:43
9,cucumber.runtime.junit.FeatureRunner.buildFeatureElementRunners:75
9,cucumber.api.junit.Cucumber.addChildren:107
9,cucumber.runtime.RuntimeOptionsFactory.addPlugins:84
9,cucumber.runtime.RuntimeGlue.addStepDefinition:31
8,cucumber.runtime.RuntimeOptions.haveLineFilters:180
8,cucumber.deps.com.thoughtworks.xstream.converters.basic.DateConverter.<clinit>:58
8,cucumber.runtime.xstream.TimeConverter.add:35
8,cucumber.runtime.junit.FeatureRunner.getDescription:42
8,cucumber.runtime.Runtime.<init>:49
8,cucumber.runtime.io.FileResourceIterator.hasNext:25
8,cucumber.deps.com.thoughtworks.xstream.converters.collections.TreeSetConverter.<clinit>:47
8,cucumber.deps.com.thoughtworks.xstream.converters.reflection.FieldDictionary.init:52
7,cucumber.runtime.model.CucumberFeature.loadFromFeaturePath:96
7,cucumber.runtime.junit.FeatureRunner.getName:36
7,gherkin.parser.StateMachineReader.<init>:16
7,cucumber.runtime.xstream.ConverterWithNumberFormat.<init>:9
7,cucumber.runtime.RuntimeOptionsFactory.addDefaultGlueIfNoGlueIsSpecified:125
7,cucumber.runtime.io.FileResourceIterator$FileIterator.<init>:48
7,gherkin.parser.FormatterListener$Stash.featureElementId:51
7,cucumber.runtime.model.CucumberTagStatement.<init>:21
6,gherkin.I18n.<clinit>:32
6,gherkin.util.FixJava.readReader:44
6,gherkin.formatter.AnsiFormats$ColorFormat.text:37
5,org.util.exceptions.ExceptionUtil.checkArrayLengthArgument:62
5,gherkin.I18n.lexer:116
5,gherkin.I18n.capitalize:126
5,org.util.exceptions.ExceptionUtil.checkNullArgument:50
5,org.assertj.core.configuration.Services.get:31
5,org.assertj.core.presentation.StandardRepresentation.<clinit>:72
5,cucumber.runtime.Stats.printDuration:91
5,cucumber.runtime.io.DelegatingResourceIteratorFactory.<init>:16
4,cucumber.deps.com.thoughtworks.xstream.core.util.PresortedMap.put:108
4,cucumber.runtime.RuntimeOptions$ParsedOptionNames.updateNameList:401
4,cucumber.runtime.Reflections.instantiateExactlyOneSubclass:16
4,cucumber.deps.com.thoughtworks.xstream.mapper.ClassAliasingMapper.addTypeAlias:49
3,cucumber.runtime.ParameterInfo.fromMethod:32
3,cucumber.deps.com.thoughtworks.xstream.core.util.PresortedSet.addAll:43
3,cucumber.deps.com.thoughtworks.xstream.mapper.AnnotationMapper.<init>:74
3,cucumber.runtime.model.CucumberScenarioOutline.examples:32
3,cucumber.runtime.DefaultSummaryPrinter.printErrors:29
3,cucumber.runtime.UndefinedStepsTracker.getSnippets:29
3,cucumber.runtime.Stats.printScenarios:105
3,cucumber.deps.com.thoughtworks.xstream.core.util.PrioritizedList.iterator:44
3,cucumber.deps.com.thoughtworks.xstream.core.util.OrderRetainingMap.<init>:30
3,cucumber.runtime.java.picocontainer.PicoFactory.addClass:33
2,cucumber.deps.com.thoughtworks.xstream.core.util.FastStack.<init>:26
2,cucumber.deps.com.thoughtworks.xstream.core.util.FastStack.resizeStack:74
2,cucumber.deps.com.thoughtworks.xstream.mapper.SecurityMapper.addPermission:65
2,org.util.exceptions.ExceptionUtil.checkMinValueArgument:38
2,cucumber.runtime.RuntimeOptionsFactory.addSnippets:60
2,cucumber.runtime.RuntimeOptionsFactory.addNullFormatIfNoPluginIsSpecified:97
2,cucumber.runtime.FeatureBuilder.parse:115
2,gherkin.parser.Parser$Machine.transitionMap:235
2,cucumber.runtime.xstream.LocalizedXStreams.get:27
2,cucumber.deps.com.thoughtworks.xstream.core.util.OrderRetainingMap$ArraySet.<clinit>:0
2,cucumber.deps.com.thoughtworks.xstream.core.util.PresortedMap$ArraySet.<clinit>:0
2,cucumber.deps.com.thoughtworks.xstream.mapper.AnnotationMapper$UnprocessedTypesSet.<clinit>:0
1,cucumber.deps.com.thoughtworks.xstream.core.util.SerializationMembers.<clinit>:39
1,gherkin.parser.Parser.pushMachine:73
1,gherkin.parser.Parser.popMachine:77
1,cucumber.runtime.RuntimeOptions$ParsedOptionNames.addName:394
1,cucumber.runtime.FeatureBuilder.feature:59
1,cucumber.runtime.model.CucumberFeature.scenarioOutline:125
1,cucumber.runtime.RuntimeOptions.<init>:36
1,cucumber.deps.com.thoughtworks.xstream.converters.basic.StringConverter.<init>:73
1,cucumber.runtime.Runtime.<clinit>:36
1,cucumber.deps.com.thoughtworks.xstream.mapper.CachingMapper.readResolve:64
1,cucumber.deps.com.thoughtworks.xstream.core.util.PresortedSet.iterator:71
1,org.util.exceptions.ExceptionUtil.checkArgument:68
1,cucumber.runtime.junit.JUnitReporter.close:232
1,cucumber.api.junit.Cucumber.run:100
1,cucumber.api.SnippetType.<clinit>:10
1,org.poker.api.core.Card$Suit.<clinit>:34
1,org.poker.api.core.Card$Rank.<clinit>:46
1,org.poker.api.core.Hands$Type.<clinit>:30
1,cucumber.runtime.formatter.PluginFactory$1.<clinit>:0
1,gherkin.formatter.AnsiFormats$1.<clinit>:0
1,gherkin.deps.com.google.gson.FieldNamingPolicy$1.<clinit>:0
1,gherkin.deps.com.google.gson.FieldNamingPolicy$2.<clinit>:0
1,gherkin.deps.com.google.gson.FieldNamingPolicy$3.<clinit>:0
1,gherkin.deps.com.google.gson.FieldNamingPolicy$4.<clinit>:0
1,gherkin.deps.com.google.gson.FieldNamingPolicy$5.<clinit>:0
1,gherkin.deps.com.google.gson.FieldNamingPolicy.<clinit>:36
1,gherkin.deps.com.google.gson.LongSerializationPolicy$1.<clinit>:0
1,gherkin.deps.com.google.gson.LongSerializationPolicy$2.<clinit>:0
1,gherkin.deps.com.google.gson.LongSerializationPolicy.<clinit>:34
1,gherkin.deps.com.google.gson.internal.$Gson$Types$ParameterizedTypeImpl.<clinit>:0
1,gherkin.deps.com.google.gson.stream.JsonScope.<clinit>:31
1,gherkin.deps.com.google.gson.stream.JsonToken.<clinit>:31
1,gherkin.formatter.Mappable.<clinit>:16
1,gherkin.formatter.model.BasicStatement.<clinit>:0
1,gherkin.formatter.model.DescribedStatement.<clinit>:0
1,gherkin.formatter.model.TagStatement.<clinit>:0
1,gherkin.formatter.model.Feature.<clinit>:0
1,gherkin.formatter.model.ScenarioOutline.<clinit>:0
1,gherkin.formatter.model.Step.<clinit>:0
1,gherkin.formatter.model.Row.<clinit>:0
1,gherkin.formatter.model.ExamplesTableRow.<clinit>:0
1,gherkin.formatter.model.Examples.<clinit>:0
1,gherkin.formatter.model.Match.<clinit>:15
1,gherkin.formatter.model.Result.<clinit>:16
1,gherkin.formatter.model.Background.<clinit>:0
1,gherkin.formatter.model.Scenario.<clinit>:0
1,cucumber.runtime.model.ExampleStep.<clinit>:0
1,org.picocontainer.containers.EmptyPicoContainer.<clinit>:0
1,org.picocontainer.behaviors.AbstractBehaviorFactory.<clinit>:0
1,org.picocontainer.behaviors.Caching.<clinit>:0
1,org.picocontainer.DefaultPicoContainer.<clinit>:0
1,org.picocontainer.containers.TransientPicoContainer.<clinit>:0
1,org.picocontainer.injectors.AbstractInjectionFactory.<clinit>:0
1,org.picocontainer.injectors.ConstructorInjection.<clinit>:0
1,org.picocontainer.lifecycle.NullLifecycleStrategy.<clinit>:0
1,org.picocontainer.monitors.NullComponentMonitor.<clinit>:0
1,org.picocontainer.lifecycle.DefaultLifecycleState.<clinit>:0
1,org.picocontainer.adapters.AbstractAdapter.<clinit>:0
1,org.picocontainer.adapters.InstanceAdapter.<clinit>:0
1,org.picocontainer.Characteristics$ImmutableProperties.<clinit>:0
1,org.picocontainer.behaviors.AbstractBehavior.<clinit>:0
1,org.picocontainer.behaviors.Stored.<clinit>:0
1,org.picocontainer.behaviors.Cached.<clinit>:0
1,org.picocontainer.references.SimpleReference.<clinit>:0
1,org.picocontainer.behaviors.Stored$NoComponentLifecycle.<clinit>:0
1,org.picocontainer.injectors.AdaptingInjection.<clinit>:0
1,org.picocontainer.containers.ImmutablePicoContainer.<clinit>:0
1,org.picocontainer.behaviors.Stored$Instance.<clinit>:0
1,org.picocontainer.injectors.AbstractInjector.<clinit>:0
1,org.picocontainer.injectors.SingleMemberInjector.<clinit>:0
1,org.picocontainer.injectors.ConstructorInjector.<clinit>:0
1,org.picocontainer.parameters.BasicComponentParameter.<clinit>:50
1,org.picocontainer.parameters.CollectionComponentParameter.<clinit>:54
1,org.picocontainer.parameters.ComponentParameter.<clinit>:45
1,org.picocontainer.paranamer.BytecodeReadingParanamer$1.<clinit>:0
1,org.picocontainer.converters.BuiltInConverters.<clinit>:0
1,org.picocontainer.DefaultPicoContainer$IntoThreadLocal.<clinit>:0
1,org.picocontainer.lifecycle.AbstractMonitoringLifecycleStrategy.<clinit>:0
1,org.picocontainer.lifecycle.StartableLifecycleStrategy.<clinit>:0
1,org.picocontainer.injectors.AbstractInjectionFactory$LifecycleAdapter.<clinit>:0
1,cucumber.runtime.StepDefinitionMatch.<clinit>:0
1,cucumber.deps.com.thoughtworks.xstream.core.util.OrderRetainingMap.<clinit>:0
1,cucumber.deps.com.thoughtworks.xstream.mapper.PackageAliasingMapper.<clinit>:31
1,gherkin.formatter.Argument.<clinit>:0
1,org.assertj.core.util.introspection.FieldSupport.<clinit>:36
1,cucumber.deps.com.thoughtworks.xstream.core.util.PresortedSet.<clinit>:0
^^^ Last method that contains more than one event ^^^
Starting cucumber.runtime.model.CucumberScenarioOutline.createExampleScenario:57
Finish cucumber.runtime.model.CucumberScenarioOutline.createExampleScenario:57
Starting cucumber.runtime.model.StepContainer.runSteps:38
Finish cucumber.runtime.model.StepContainer.runSteps:38
Starting cucumber.runtime.Runtime.disposeBackendWorlds:150
Finish cucumber.runtime.Runtime.disposeBackendWorlds:150
Starting cucumber.runtime.java.picocontainer.PicoFactory.start:17
Finish cucumber.runtime.java.picocontainer.PicoFactory.start:17
Starting cucumber.runtime.io.FileResourceIterator$FileIterator.hasNext:72
Finish cucumber.runtime.io.FileResourceIterator$FileIterator.hasNext:72
Starting gherkin.formatter.model.Examples$Builder.row:34
Finish gherkin.formatter.model.Examples$Builder.row:34
Starting gherkin.parser.FormatterListener$Stash.featureElementId:51
