217e6001ab180c06dc5a9c883652ffcf3340e250,0,7678,0,57806,0,19437,0,38776
3e69d214d131b1d89e5d5fb28100635512dc1138,0,7805,0,58375,0,20392,0,49069
7b78f286f2426ed15bcb01e05b00eb00984b3719,0,8036,0,55808,0,19771,0,39730
0c9f308d94d9a3a43e21751e5190a35c53a0b126,0,7958,0,56566,0,19734,0,40967
0af2a93d45650a4dd19f15ec71448f7aa23e9ddd,0,7989,0,59622,0,21245,0,46494
e9fb3765f50b50db9917c4788a256a2650deee61,0,7306,0,55736,0,20396,0,40400
336c3606182989457eb0b7852956f0ca6c5812ec,0,7890,0,55918,0,21157,0,40347
b23596696fbf1704f87540142c11fa35dab1ebc8,0,8422,0,56511,0,21224,0,39226
3c3cacaeed86aee90d17a504e7ba843b6ab3f930,0,8660,0,55945,0,20437,0,40416
f644d2aaa176f46f15600056bccad8ece94d0625,0,39330,0,278545,0,17092,0,118059
9bde20243cbaf11c9fc7e7af8a3de467f2a4c1d2,0,8061,0,57718,0,20463,0,40888
1e2f159b6ff20500ef65ad82580c66be5a14f7a2,0,7802,0,55978,0,20403,0,41808
0092942a2d97537b7c8fa6d949d84928db9590bc,0,8103,0,58981,0,20314,0,47904
99c4d396fe4f81ea158744337c896015189e40f2,0,8858,0,56828,0,21618,0,42572
8f4fce7f6d764711bc575e2d4bf48e85c1d7768b,0,7689,0,57449,0,20865,0,42468
84d3184d553b193d3d6484b6463ac48c7ce04f45,0,8010,0,56434,0,20887,0,41820
940d5723682c34e53a0ea8a96e6338ba22712eff,0,7910,0,61631,0,16715,0,53660
7d262a118f29cf01eb9b88f7a2a3ac98f5ce299a,0,8200,0,61245,0,17585,0,51235
