46f293d77031572cba22ea421597a1a5975ae4e3,0,5387,0,11967,0,2856,0,11656
eb13f3a9008ce41389e19709639eeb35c5dbeb46,0,5025,0,11441,0,3133,0,10978
68a10fc9ca8f97e0bcc63ff6e91b886d60dba2a8,0,5616,0,11931,0,3639,0,11191
69cfe1165e5022f7d77c02b30229a2ab18a78262,0,5133,0,12568,0,3487,0,12318
db00ce656cbb49eca4f4d8a78c24833f46844d15,0,5105,0,14490,0,3339,0,12414
ad04c0f84493ed38eaccba2958989cdcbbd9734d,0,4837,0,13051,0,3866,0,11852
00b68babe0613fc43a9f1e36ba273c2c5b671fb0,0,5514,0,12587,0,4026,0,12501
e21f4dd69683a08c2e890739309868cc5ee0bf0b,0,24919,0,72646,0,4141,0,67804
53b1c9051c24fb050893513a911c6a7f8794d90c,0,25761,0,73309,0,4648,0,67671
d12b984f6923e1c7ce66ad79508d3525267efc27,0,26386,0,73533,0,4201,0,67304
b3e22af24d1a5bd2b5adce88d75dc53d68c5b3cd,0,25054,0,73603,0,4771,0,68658
344b564250e997a7df8f5c2bdd858cadea40e051,0,25151,0,71541,0,4435,0,68032
7cbb6367002912aa1ef88d36caaf960ed21859de,0,25720,0,73603,0,4196,0,68529
127486ca4c6183b5ddb3b3e7c93fe8880985535b,0,25335,0,72166,0,4612,0,69922
d3489f4e7ac0ee1cf17e342265130bbe10585d66,0,25201,0,72525,0,4691,0,68505
e73fb871eb5248bf1cd3bf70a14f38692f218e31,0,25650,0,72063,0,4744,0,70096
2405c36420848b2e196c70187148a0fab90b48f7,0,25639,0,71123,0,4489,0,70638
a29c72bb7790529584814a6aa4d4b75b42db3003,0,26269,0,73578,0,4237,0,69269
7117756488d7e1b30aeea61637ccf8d7fc9127b9,0,24835,0,75869,0,4374,0,67901
197978e5b413183213554540d95425976a10079e,0,25135,0,71152,0,4514,0,69152
ff3ad9842464b37c29f13004b52b69dbedb65b9f,0,25698,0,72923,0,4305,0,68324
89316524bb7e6846cefc277aff853516305328bf,0,25561,0,70722,0,4304,0,66895
