8c46418ebcf0935cbe18028fc689e61b9eb7cb70,0,1315,0,5233,0,2875,0,5068
af4685ea9b3238722a214627cbfdec5377056e35,0,920,0,5975,0,2926,0,5509
5622d2753a7f3dfda78145079f7475f415dfb6ae,0,955,0,5225,0,2634,0,5332
4e2f2b82346cc373d7ee524933e2de710cddb130,0,1543,0,5041,0,2579,0,5340
3c15e899ee7f7e06307353d24168d592c66f6b12,0,1562,0,5015,0,2668,0,5601
71f991ac2a3e30c4a30e610f9afbe82e0f8d44b6,0,21569,0,44314,0,6584,0,39226
265ebd6d1ae7544595a3bb426db02c2d359f57e4,0,38202,0,82092,0,6911,0,65190
35c367e44ac103b5248fa8726883b854c0c37ada,0,19760,0,44145,1,4653,0,46140
429695b6ea6c0a80f8b38982bf4ea28121c94833,0,21225,0,44474,0,6835,0,39520
e9e2f10b89882a6646ea8a64165a40607f809d45,0,20125,0,46103,0,7090,0,39024
9791590ce562979a33f37b5bab6be31fd18a3a74,0,20347,0,43974,0,7240,0,37405
61f0d18acf372b37b1550fc543f5cf7735aafe6c,0,1218,0,5734,0,3410,0,5400
72aa842cce4a28b28764115c355b09e356d0332d,0,19971,0,44876,0,6375,0,38781
