3ec44e7ec983b5a768f42f8b0b736b7f316a1cf7,0,1796,0,6770,0,3346,0,4806
994356358ac9a79867c537877e2fdc75e5f150e9,0,1856,0,6101,0,4182,0,4663
ca5ec8f3ecef41524860726d908de98e2b4d2bd7,0,7119,0,234522,0,3594,0,60501
dd33b10de4d7f9c168b46b808ce4f8f8bd968209,0,7410,0,232617,0,3714,0,61249
a317a6da0459a55c0add40d5350d7f442cc5cdb2,0,7074,0,233508,0,3703,0,62646
3a0de75f8ac30793b8d5e436724e96b69aa9bc52,0,7029,0,234583,0,3999,0,61514
9534a78b9621787cf139146c16331ee1155b1d16,0,7057,0,235303,0,4347,0,61146
6bae6ca3ad4c75e3baed13fb6b153829d7e74dab,0,7667,0,253706,0,3583,0,67925
a559e1c7b7501a89205ecdeed4dfbe7f59401486,0,7494,0,253712,0,3931,0,70590
a7ec29a09e60806e44b24a2f28e61bf6b4119db3,0,7283,0,257242,0,3585,0,83474
e6487e17818416dc1d7050cced528515795e8ea4,0,7430,0,254938,0,3858,0,83395
1f7c763124bf7f059eafdbaa4da485e06fd7ec21,0,7549,0,255522,0,4032,0,82717
5e47d211b0932f16dec42e57a227e11c9e9295ec,0,7496,0,257919,0,3785,0,83035
6954ee65a67146aef022d1de641794dee509d6da,0,7697,0,250127,0,3670,0,79934
be099cbb285b839f38b20f6244005a734af85e5b,0,3031,0,31062,0,4104,0,11753
47303c63ff8bd530b7b1ea9bfa2dc98352393697,0,2744,0,46970,0,3739,0,18717
c45ad87daa51285aec3c284c353546dcf323bf56,0,2971,0,47121,0,3490,0,19545
