148d2c25820141b7cbc9b8657c074ac2c035bdb3,0,124398,0,138852,0,14900,0,137988
daa214807e4e193fb0c37ee40d2b81488f582cd7,0,124374,0,137129,0,14725,0,138682
0300c45c188ffb06b51987e2a6787d59bd1df867,0,124288,0,137647,0,15274,0,138034
eda7d47996efb4e8679c7959a668593115577956,0,124398,0,138306,0,15509,0,140172
7e795859ea8306bc0eae429d357f9d2809ef4c28,0,124708,0,139000,0,14872,0,139670
4e30f70b8d5b99b0a362185f9cd070020159507d,0,12717,0,26205,0,15390,0,26877
287d6bad87c7fdc44674b29d081f8596946dc650,0,12654,0,25815,0,14986,0,26979
b65df192274be9b0c5699b00c2fc0dbef55d09ca,0,29109,0,152230,0,14375,0,121436
9d0a63c2488780732f07ede860875e3b3b12aae0,0,30558,0,150542,0,15035,0,112852
b76c0ba6f6fd19a8478a95d686ff8a2bdb2c033e,0,30017,0,153112,0,14822,0,116364
e8d8cbfbeaf3818ae8aff0db7aeedaca586f37e1,0,29977,0,153431,0,14668,0,117009
b0deaec3ecd68aeb688b33c7eaf1555828cc5d43,0,30090,0,153600,0,15536,0,114971
cc5317489c34d761daf428baf3c931a3aa80e6c5,0,66050,0,213945,0,19061,0,130986
ca675587fb82aa5ca36f42cb30736a2b7edf2815,0,64363,0,214482,0,19175,0,129016
