Reading traces...
Reading specs frequency...
Reading locations...
Counting events...
Total 17719546 events and 9215 traces
Inspecting top 200 IMM
Finding hot methods...
Number of events, method name
Finish fi.solita.utils.functional.FunctionalImpl.foreach:120
Starting fi.solita.utils.functional.Iterables$5.transform:80
Finish fi.solita.utils.functional.Iterables$5.transform:80
Starting fi.solita.utils.functional.Iterables$MemoizingCharSequenceIterable$1.next:736
Finish fi.solita.utils.functional.Iterables$MemoizingCharSequenceIterable$1.next:736
Starting fi.solita.utils.functional.Iterables$TransposingIterable$1.next:230
Finish fi.solita.utils.functional.Iterables$TransposingIterable$1.next:230
Starting fi.solita.utils.functional.Iterables$TakingIterable$1.next:883
Finish fi.solita.utils.functional.Iterables$TakingIterable$1.next:883
Starting fi.solita.utils.functional.FunctionalImpl.head:193
Finish fi.solita.utils.functional.FunctionalImpl.head:193
Starting fi.solita.utils.functional.Iterables$ReversingIterable$1.next:595
Finish fi.solita.utils.functional.Iterables$ReversingIterable$1.next:595
Starting fi.solita.utils.functional.Iterables$TransformingIterable$1.next:552
Finish fi.solita.utils.functional.Iterables$TransformingIterable$1.next:552
Starting fi.solita.utils.functional.FunctionalImpl$7$1.readNext:313
Finish fi.solita.utils.functional.FunctionalImpl$7$1.readNext:313
Starting fi.solita.utils.functional.FunctionalImpl$6$1.<init>:258
Finish fi.solita.utils.functional.FunctionalImpl$6$1.<init>:258
Starting fi.solita.utils.functional.Iterables$TakingIterable$1.hasNext:878
Finish fi.solita.utils.functional.Iterables$TakingIterable$1.hasNext:878
Starting fi.solita.utils.functional.FunctionalImpl.lastOption:217
Finish fi.solita.utils.functional.FunctionalImpl.lastOption:217
Starting fi.solita.utils.functional.FunctionalImpl.size:371
Finish fi.solita.utils.functional.FunctionalImpl.size:371
Starting fi.solita.utils.functional.FunctionalTest.testConcatPerformance:309
Finish fi.solita.utils.functional.FunctionalTest.testConcatPerformance:309
Starting fi.solita.utils.functional.NoneImpl.iterator:128
Finish fi.solita.utils.functional.NoneImpl.iterator:128
Starting fi.solita.utils.functional.FunctionalImpl$7$1.<init>:301
Finish fi.solita.utils.functional.FunctionalImpl$7$1.<init>:301
Starting fi.solita.utils.functional.SomeImpl.iterator:186
Finish fi.solita.utils.functional.SomeImpl.iterator:186
Starting fi.solita.utils.functional.Iterables$ZippingIterable$1.<init>:273
Finish fi.solita.utils.functional.Iterables$ZippingIterable$1.<init>:273
Starting fi.solita.utils.functional.Iterables$DistinctIterable$1.<init>:412
Finish fi.solita.utils.functional.Iterables$DistinctIterable$1.<init>:412
Starting fi.solita.utils.functional.Iterables$MemoizingCharSequenceIterable.resolveLength:676
