0f575248883236a9c66119e78bbdc49e74bfdba2,0,1386,0,3950,0,2813,0,4194
f403aa4b8629812db3f2a74958094c6074a6fb07,0,1102,0,3919,0,2391,0,3992
4e169da8187928a78b9f52334370e95cee27b2cc,0,1217,0,3922,0,2546,0,3910
98374a1da25c2751b294ee65fc2deb7a7e92aaf2,0,1214,0,3710,0,3038,0,3734
0f9d2bece653d193296cffd940793674960de0d6,0,1280,0,4058,0,2360,0,3980
81d13994049456986a499a238a76e2ebb8cb0821,0,1249,0,4430,0,2153,0,4295
fa9348d55d983c1dab0e8dca3c2c95b3cfbe0e10,0,1176,0,5084,0,2684,0,5088
2128d6c7578c571f1861409c21e6aae2d7622596,0,1219,0,4756,0,2535,0,4808
579a98c6a7463fbafd21583970612b548124d508,0,1654,0,5005,0,2361,0,4951
e1af58640343ecbf8ebbfbb15053c6e356eed447,0,1418,0,5466,0,2833,0,5483
3c41f4e60d96eaee8acb2235cceafb0a6a4cb262,0,1243,0,5399,0,2152,0,5148
dcd15522663915903f3a538f201b14e76a03eb21,0,1622,0,5373,0,2326,0,5079
98a58450ffb1decab4c6dd07a814ce336a21b6fa,0,1290,0,5283,0,2197,0,8057
0dd5fb28e1b27a2b935bfde2df48e2fd55095e2a,0,1090,0,5683,0,2792,0,4963
376aa7df13adac30686086b27afc7e10be67cb59,0,1570,0,5866,0,2184,0,5462
f45cb0be5a7d6992931848c428e7e67d285b72bd,0,1756,0,5349,0,2652,0,5902
09f827e2656028f7c205cde9a4a06d4db8e3a8bc,0,1403,0,5644,0,2292,0,5824
8b4d0d4560f09ca405d8f4dc71f5a247f4760886,0,1773,0,8730,0,3119,0,8745
57822a00d4fd57d13e435f988206e513fcda9ec8,0,2732,0,8469,0,3092,0,8254
b75e47ab34067b1b2c01c25e4cf2ccf6cd91574a,0,1509,0,8863,0,2368,0,8842
56decce3d9cf9dec28aaf3299bd7c56e4ced982a,0,1919,0,9657,0,2328,0,8249
f8bdf1d22ee8d10a31cf607a0c35877297bdba69,0,1696,0,8926,0,2178,0,8518
0dbbfd79af9d8d1c80a8eb1917ce5c0b7ed46d10,0,2422,0,8781,0,2320,0,8591
7ca843ee4f199c58710d457f1ef84abc144c8024,0,3239,0,136186,0,2600,0,138108
e156e7334838bc5f7e70031706a18a1f09b35e10,0,2998,0,136234,0,2273,0,136882
368520fc90079650bbde482249366c2e276c6e41,0,2990,0,137488,0,2387,0,136301
ba997d692558602e915039b71fabed2e5e7bc316,0,2985,0,145804,0,2725,0,147387
b1ed3249d04322fc696e9d132f521050f89468fb,0,3179,0,156455,0,2673,0,152381
ab6e91f7a415aa787902649b5190be78c64cf6ef,0,3635,0,217715,0,2291,0,208702
63dd152ada8ce9580bfaba7ef97208cc26777309,0,3688,0,215126,0,2252,0,214670
addb53f3a9d1b417dc10d63d5c475220357aa9fb,0,3817,0,209298,0,2422,0,206534
77b617dc3da076645bfab6b5f92df721cacaca67,0,3021,0,137359,0,2730,0,134505
678686df0b8038ad58499f11ac1d889d524a1eb5,0,3089,0,135725,0,2225,0,134490
a4e364a94db0a662ef47b59a217b7653e2cf150a,0,3314,0,142116,0,2230,0,133269
5a2b9da9dfcdc9d59d54d66c7e50c5827aa46034,0,2921,0,136136,0,2082,0,133392
ed7973a4731b4a458ab779756728f08954a0a224,0,3334,0,137868,0,2624,0,141224
1df1e6aec1c28934126ea9517b392090036ff4ba,0,3157,0,135796,0,2358,0,135985
56d1a6a98fcd4e61c446282bccbeefe36a50c778,0,3295,0,135540,0,2672,0,139646
d28208beaff15c6c4922da8f35186162c8dc9ba6,0,3153,0,135914,0,2053,0,135529
0ff91d51543d1585919fe7409491de40de0fd5c5,0,3443,0,134816,0,2250,0,136343
56df8bd6484a0f5d2332f716162eea31abff4f68,0,4081,0,147788,0,2823,0,149370
7be3593656cab52263504fe8b3e47df01bc02fe5,0,3811,0,147634,0,2435,0,148759
154f07602b353af38dc6736599938aa65c970f8c,0,3935,0,148109,0,2119,0,147986
8772b1b81041da1eafd56d314a6cbb40802485ce,0,3735,0,148878,0,2201,0,145895
