8c46418ebcf0935cbe18028fc689e61b9eb7cb70,0,1186,0,5136,0,3369,0,5739
af4685ea9b3238722a214627cbfdec5377056e35,0,986,0,5346,0,3344,0,5167
5622d2753a7f3dfda78145079f7475f415dfb6ae,0,1245,0,5992,0,2802,0,5007
4e2f2b82346cc373d7ee524933e2de710cddb130,0,1251,0,5384,0,2948,0,5242
3c15e899ee7f7e06307353d24168d592c66f6b12,0,1662,0,5123,0,3244,0,5498
71f991ac2a3e30c4a30e610f9afbe82e0f8d44b6,0,21014,0,44614,0,2845,0,39092
265ebd6d1ae7544595a3bb426db02c2d359f57e4,0,37994,0,81365,0,3116,0,73737
35c367e44ac103b5248fa8726883b854c0c37ada,0,22120,0,44397,0,2851,0,41159
429695b6ea6c0a80f8b38982bf4ea28121c94833,0,20420,0,42828,0,2572,0,40863
e9e2f10b89882a6646ea8a64165a40607f809d45,0,19757,0,45091,0,2493,0,40977
9791590ce562979a33f37b5bab6be31fd18a3a74,0,20628,0,45000,0,2502,0,40776
61f0d18acf372b37b1550fc543f5cf7735aafe6c,0,1345,0,5665,0,2661,0,5796
72aa842cce4a28b28764115c355b09e356d0332d,0,19753,0,44167,0,2679,0,41412
