Reading traces...
Reading specs frequency...
Reading locations...
Counting events...
Total 2222103 events and 555529 traces
Inspecting top 200 IMM
Finding hot methods...
Number of events, method name
32,com.fasterxml.jackson.databind.type.TypeBindings.typesAsArray:186
32,com.fasterxml.jackson.databind.ser.SerializerCache.addTypedSerializer:121
32,com.fasterxml.jackson.databind.type.TypeBindings._addPlaceholder:224
31,com.fasterxml.jackson.databind.ser.std.StdJdkSerializers.provide:30
28,com.fasterxml.jackson.databind.ser.BeanSerializerFactory.createSerializer:130
25,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.<clinit>:43
24,com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.close:844
24,com.fasterxml.jackson.databind.jsontype.impl.StdSubtypeResolver.collectAndResolveSubtypes:110
24,com.fasterxml.jackson.core.util.TextBuffer.buildResultArray:682
24,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializers.add:51
24,com.fasterxml.jackson.databind.ser.std.NumberSerializers.addAll:23
24,com.fasterxml.jackson.databind.jsontype.impl.StdSubtypeResolver._collectAndResolve:141
24,com.fasterxml.jackson.databind.jsontype.impl.TypeNameIdResolver.idFromValue:85
18,com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers.add:62
15,org.slf4j.helpers.Util.report:43
10,com.flipkart.databuilderframework.engine.impl.DataBuilderFactoryImpl.create:21
10,com.flipkart.databuilderframework.DataFlowExecutorTest$TestListenerBeforeExecutionError.beforeExecute:48
10,com.flipkart.databuilderframework.MultiThreadedDataFlowExecutorTest$TestListenerBeforeExecutionError.beforeExecute:49
9,com.flipkart.databuilderframework.flowtest.tests.FlowTest.testRunMultiStep:48
9,com.flipkart.databuilderframework.MultiThreadedDataFlowExecutorTest$TestListenerAfterExecutionError.afterExecute:81
9,com.flipkart.databuilderframework.DataFlowExecutorTest$TestListenerAfterExecutionError.afterExecute:80
8,com.fasterxml.jackson.databind.ObjectMapper._configAndWriteValue:2611
8,com.fasterxml.jackson.databind.ser.BasicSerializerFactory.buildContainerSerializer:477
8,com.fasterxml.jackson.core.util.TextBuffer.append:445
7,com.flipkart.databuilderframework.DataFlowExecutorTest$TestListener.afterException:38
7,com.flipkart.databuilderframework.DataFlowExecutorTest$TestListenerBeforeExecutionError.afterException:63
7,com.flipkart.databuilderframework.DataFlowExecutorTest$TestListenerAfterExecutionError.afterException:89
7,com.flipkart.databuilderframework.MultiThreadedDataFlowExecutorTest$TestListener.afterException:39
7,com.flipkart.databuilderframework.MultiThreadedDataFlowExecutorTest$TestListenerAfterExecutionError.afterException:90
7,com.flipkart.databuilderframework.MultiThreadedDataFlowExecutorTest$TestListenerBeforeExecutionError.afterException:64
6,com.fasterxml.jackson.databind.ser.BasicSerializerFactory.buildMapSerializer:636
6,com.fasterxml.jackson.core.Base64Variant.<init>:61
3,com.flipkart.databuilderframework.flowtest.tests.FlowTest.testRunSingleStep:87
3,com.flipkart.databuilderframework.engine.DataBuilderContext.saveContextData:38
3,com.google.common.collect.ImmutableCollection$EmptyImmutableCollection.<clinit>:192
3,com.fasterxml.jackson.core.io.CharTypes.<clinit>:8
2,com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer.<clinit>:28
2,com.flipkart.databuilderframework.TestBuilderError.process:14
2,com.google.common.collect.ImmutableCollection.<clinit>:44
2,com.google.common.collect.ImmutableSet.<clinit>:0
